Chamber_Pressure_bar,O/F,T_chamber_K,T_exit_Frozen_K,T_exit_Shift_K,M_exit_Frozen,M_exit_Shift,Velocity_exit_Frozen_m_s,Velocity_exit_Shift_m_s,Isp_Frozen_s,Isp_Equilibrium_s,X_H2O,X_H2,X_OH,X_O2,X_H
100,3.5,2950.177788664293,1159.174757685852,1203.1635919162034,9.01423859217112,9.0719992855509,4065.5578902924576,4103.836137680453,414.57152955315604,418.47482449974797,0.44102752848688803,0.5589723140184989,1.0027962498958504e-09,1.1461322024409047e-16,1.5649181622140045e-07
100,3.6,2995.0386057678147,1186.5201808998952,1237.9208944764935,9.205180527482874,9.273598645948796,4059.970456536208,4102.940750126879,414.00176987413727,418.3835203792201,0.4536282831998426,0.5463714247898316,2.3364508736392234e-09,5.137350764626869e-16,2.89673872988364e-07
100,3.7,3038.2529991129186,1213.1267124260837,1272.6717912130557,9.394874543809562,9.475197520272772,4053.683097104816,4101.5491801053695,413.3606376392363,418.2416197279774,0.4662290120978711,0.5337704644954964,5.2073658793351985e-09,2.1337459346846082e-15,5.18199258376695e-07
100,3.8,3079.8448008432542,1238.979000349654,1307.4123374652427,9.583268730917368,9.676795600108427,4046.7471438580283,4099.689625882174,412.6533672414156,418.05199796894703,0.47882969801384473,0.5211693926103803,1.114038944512198e-08,8.26129405341019e-15,8.982353564125914e-07
100,3.9,3119.8402371084267,1264.0655422484585,1342.1391997442151,9.770315257642402,9.87839241769489,4039.211251294924,4097.387679576777,411.8849200588299,417.81726477204523,0.4914303142683333,0.5085681505676578,2.294887461580271e-08,2.997845543235485e-14,1.5122150338874253e-06
100,4.0,3158.2672701666042,1288.378156142824,1376.8495713252419,9.955969938880715,10.079987281510688,4031.1212470950404,4094.666578897446,411.0599692142618,417.5397897240593,0.5040308203607399,0.4959666560436757,4.5648898085461516e-08,1.0246130680571689e-13,2.477946358164691e-06
100,4.1,3195.15499863212,1311.9114716792667,1411.5410801337255,10.140191756321029,10.28157919207527,4022.520046245558,4091.547424448814,410.18289081853214,417.2217244878541,0.516631156048453,0.4833647963481229,8.790668748701903e-08,3.313128558248101e-13,3.959695717843647e-06
100,4.2,3230.5331349298776,1334.66245914981,1446.211696766265,10.32294236558588,10.483166738946458,4013.447628743254,4088.0493595532594,409.25776169673173,416.8650211390495,0.5292312336480619,0.47076242076312796,1.642666206444076e-07,1.017674915459603e-12,6.181319173161689e-06
100,4.3,3264.4315704459136,1356.6300090239927,1480.8596169811306,10.504185616673645,10.68474796540282,4003.9410754623195,4084.189738008031,408.288363045721,416.47144927248667,0.541830927399774,0.4581593326793672,2.984933566812642e-07,2.9804503528052228e-12,9.441418966108829e-06
100,4.4,3296.8800320628006,1377.8145697828177,1515.4831475153596,10.683887108870067,10.886320208680102,3994.0346540144365,4079.9842565123968,407.27818918942114,416.04260950603896,0.5544300599650439,0.4455552811582814,5.284680072458848e-07,8.35079762001296e-12,1.4130385515796973e-05
100,4.5,3327.9078285902065,1398.2178456592953,1550.0805708789624,10.862013796107492,11.087879903832837,3983.759947005384,4075.4470749891616,406.23046065734826,415.5799457499923,0.5670283847597378,0.43294995293134286,9.132065559556121e-07,2.245403517193427e-11,2.0749042029463342e-05
100,4.6,3357.543681952969,1417.8425565042103,1584.6499959568441,11.03853365417464,11.289422349859127,3973.1460112921754,4070.5909197384453,405.1481404243218,415.08475572580295,0.5796255633309095,0.4203429653499308,1.5427207952950534e-06,5.81054551341011e-11,2.992844690591861e-05
100,4.7,3385.8156355543733,1436.6922546973901,1619.189191027794,11.213415417320222,11.490941433230121,3962.219561717993,4065.4271729729153,404.0339526462139,414.55820009615064,0.5922211365854249,0.40773386120527455,2.5516187691522547e-06,1.4508779809429122e-10,4.245022341080985e-05
100,4.8,3412.7510307353787,1454.7711962347416,1653.6953971002122,11.386628388539963,11.692429304139104,3951.005169934615,4059.96595061506,402.8904029341942,414.0013103980524,0.6048144884798845,0.3951221065376389,4.1375432474348714e-06,3.504138874790147e-10,5.9266578085090205e-05
100,4.9,3438.3765414346835,1472.084260011078,1688.1651192529812,11.558142325118517,11.89387600049051,3939.525471632258,4054.2161698941077,401.7197994862933,413.41499593583006,0.6174048005229774,0.3825070928085039,6.585771892264767e-06,8.204109154008992e-10,8.151893775603805e-05
100,5.0,3462.718256839693,1488.6369091400788,1722.5938933660955,11.727927398632643,12.095269014224566,3927.801375964366,4048.1856080231114,400.52427444278794,412.80004976450795,0.6299909951424489,0.369888145100407,1.0301548368653483e-05,1.8658236668648867e-09,0.0001105538791759302
100,5.1,3485.801801775184,1504.435187668558,1756.9760252341734,11.895954226628469,12.296592794069475,3915.8522718932936,4041.8809529176965,399.30580492760464,412.15715386168534,0.6425716656291887,0.35726453833660526,1.5851973833860707e-05,4.129725695902621e-09,0.00014793474511892347
100,5.2,3507.6524848150852,1519.4857458144722,1791.3042984404763,12.062193971262712,12.497828178044895,3903.696227107087,4035.307846815632,398.0662333321865,411.4868835754954,0.6551449899736501,0.344635523892964,2.4019553271773622e-05,8.911379705522461e-09,0.00019544703737744645
100,5.3,3528.295464480909,1533.7958868703126,1825.5696466053466,12.226618498612485,12.698951747933963,3891.3501759101455,4028.470923399394,396.8072864750089,410.7897114100528,0.6677086254406837,0.33200036941791783,3.586974592845769e-05,1.877796226567257e-08,0.00025509535413739573
100,5.4,3547.7559241998024,1547.3736289010671,1859.7607843435223,12.389200590609041,12.89993509620836,3878.8300931297176,4021.373838883835,395.53059333510606,410.0660101955138,0.6802595801527517,0.3193584152101262,5.2835091016935984e-05,3.869799210536706e-08,0.0003290893032455187
100,5.5,3566.0592475823773,1560.2277747766818,1893.8637895084162,12.549914200476588,13.100743993104434,3866.1511518574816,4014.0192974772112,394.2377011372367,409.3160556843786,0.6927940572109799,0.3067091511687286,7.681863572998331e-05,7.810453218697283e-08,0.0004198154852713665
100,5.6,3583.231185916629,1572.3679841966962,1927.8616263551824,12.708734740861264,13.301337437008382,3853.3278632742395,4006.409071494733,392.930089610034,408.5400286025027,0.7053072658819954,0.29405231919829106,0.00011031943371550635,1.5459026966556173e-07,0.0005297923163946315
100,5.7,3599.2980109394207,1583.80484144699,1961.7335947301247,12.865639393476375,13.501666563842361,3840.374198020488,3998.544016359468,391.60918336236006,407.7380161787632,0.7177931929541476,0.2813880471408666,0.0001565827363025692,3.0042714735457405e-07,0.0006616041715941471
100,5.8,3614.2866463014843,1594.549917846908,1995.4546828850791,13.020607428371424,13.701673379327874,3827.303684569808,3990.424080626092,390.2763619145996,406.91001316719695,0.7302443252883787,0.26871702199932523,0.00021977705490034257,5.739133657417601e-07,0.0008178110947651813
100,5.9,3628.2247736453874,1604.615811834008,2028.994792450191,13.173620518957746,13.901289258374158,3814.129496235176,3982.0483124451794,388.9329685708347,406.05592250617485,0.7426513114153117,0.2560407127636957,0.00030519936085009273,1.0788761604305721e-06,0.0010008301831367912
100,6.0,3641.1409078761544,1614.0161841274373,2062.317783612195,13.32466304356118,14.10043312655876,3800.8645077175806,3973.414861859311,387.5803161851989,405.17555555253944,0.7550025453260362,0.24336165697106774,0.0004195080097460934,1.997808812753668e-06,0.0012127846952146824
100,6.1,3653.0644404071472,1622.765764169146,2095.3802688207334,13.47372235898832,14.299009192112146,3787.5213413805886,3964.5209823586183,386.2196918805697,404.2686322402266,0.7672836484197625,0.23068383104268964,0.0005709800630141922,3.647576835241029e-06,0.001455317050654724
100,6.2,3664.0256484418373,1630.8803388338383,2128.1300443030254,13.620789037942473,14.496904028803835,3774.1123930092112,3955.3630339534243,384.8523596752419,403.3347813935875,0.779476815082913,0.21801313344384138,0.0007697846603263551,6.572128053692499e-06,0.001729362155753444
100,6.3,3674.0556706343887,1638.3767185094198,2160.504002120088,13.765857060632486,14.693982711293996,3760.649842511429,3945.936493818087,383.4795615741797,402.3735418127584,0.7915599723808342,0.2053580232347759,0.001028255522861243,1.1695273428947257e-05,0.0020348780920089776
100,6.4,3683.186450326536,1645.2726813513375,2192.4253020871415,13.908923953904813,14.890083569678701,3747.1456508825877,3936.2359842429296,382.10251725947063,401.38436512396487,0.8035056842565363,0.19273037614370508,0.0013611310090668324,2.0569876374525303e-05,0.0023705324347629256
100,6.5,3691.450649206888,1651.5868971374769,2223.7995121636545,14.049990873580521,15.085010958601138,3733.6115457286087,3926.255333704254,380.72242261410463,400.3666220069294,0.8152797063799528,0.18014664692893456,0.0017857052655628296,3.5779500868277427e-05,0.002733345165445251
100,6.6,3698.881535573212,1657.3388329967936,2254.5093677868063,14.189062626564377,15.278525258009648,3720.0589980829086,3915.987697908091,379.340447357957,399.3196145378994,0.8268390756118937,0.16762945841359395,0.0023217925975240424,6.157608173100365e-05,0.003118295145602729
100,6.7,3705.5128469881897,1662.5486423196087,2284.4078070641567,14.326147642957665,15.470329224644473,3706.499189556371,3905.425777046923,377.95773169801834,398.2425983436671,0.8381296160253321,0.15520976427236177,0.002991340919457014,0.00010487098553683991,0.0035179101085427438
100,6.8,3711.3786462404532,1667.2370443107648,2313.3091874564143,14.461257867596212,15.660050020278174,3692.942982464384,3894.5622040109524,376.57538328219977,397.13482218810225,0.849082804416894,0.14292972368532533,0.0038174334843510973,0.0001767262967241917,0.003921887813819324
100,6.9,3716.5131526236846,1671.4251911123472,2340.979230198632,14.594408633102837,15.847217288063984,3679.4008777463446,3883.390165483253,375.1944729083168,395.9955913062313,0.8596121572268919,0.13084630972186206,0.004822298151890739,0.0002944847077068852,0.004316847014681923
100,7.0,3720.9505777089566,1675.1345329670535,2367.1259219663316,14.725618460008219,16.03124037072821,3665.8829806755216,3871.904384877565,373.8160310274683,394.82436763599856,0.8696098246655529,0.11903531067307331,0.006023862052585918,0.0004845514670758065,0.004686395057349432
100,7.1,3724.7249551123664,1678.3866807634618,2391.396466425266,14.8549088315166,16.211393321492668,3652.398964343738,3860.1025481459706,372.4410440205104,393.620915210186,0.8789450811234093,0.10759458384557598,0.007430509989738644,0.0007854615051882901,0.005011811014524177
100,7.2,3727.8699764760963,1681.2032704755193,2413.3892307961364,14.98230393089735,16.386824558441244,3638.9580388791906,3847.987191375885,371.0704510591477,392.38549263773916,0.8874677855972531,0.0966441256962814,0.009034347885212759,0.001250094930138557,0.005273712186262516
100,7.3,3730.418833460281,1683.6058378028297,2432.6913344733575,15.107830362782925,16.556614175439016,3625.5689192051505,3835.5678478939494,369.70514081823563,391.11907204743204,0.8950207118009449,0.08631932621108525,0.01080472126423112,0.001944899112945855,0.005454912072985032
100,7.4,3732.404073129692,1685.6156895058052,2448.945851173732,15.231516853410836,16.719893706736435,3612.239808881032,3822.8629237151454,368.34594982802815,389.8235303304539,0.9014627006197217,0.0767545068598928,0.012685568274911994,0.0029436625834152893,0.005544071511152175
100,7.5,3733.8574656566952,1687.2537974767351,2461.933369810261,15.353393951195544,16.876009044867644,3598.97837778954,3809.900484201209,366.99366019889976,388.5017293572432,0.906698117272105,0.06805857717532213,0.01460048665692428,0.004315314139720147,0.0055388115549205846
100,7.6,3734.809889329862,1688.5406972929832,2471.6317869875834,15.473493723611357,17.02466187951472,3585.7917527133095,3796.7172697326405,365.6489986604304,387.1574156039668,0.9107003238361256,0.06029184038573262,0.016465987989999282,0.006109483580589857,0.005446546393509503
100,7.7,3735.2912320413725,1689.496400970927,2478.220606139321,15.591849463359232,17.165956579353004,3572.686511901578,3783.3559448178016,364.31263600736014,385.7949396397141,0.9135165473114372,0.05345551179859366,0.0182077428234822,0.008346599110571893,0.005282311927551326
100,7.8,3735.330310564419,1690.1403229251182,2482.028615632887,15.708495407013901,17.300332929204764,3559.668685394544,3769.86142596515,362.98518713266446,384.4188816736755,0.9152521519526832,0.04749850428272358,0.01977228813134612,0.01101706427803443,0.005064722606570078
100,7.9,3734.9548067118358,1690.4912188972146,2483.456396943475,15.823466471756303,17.428432540769414,3546.7437601949878,3756.2774402469577,361.667211554913,383.0337006263054,0.9160442690644137,0.042335616762375995,0.021130355059834672,0.014088265805577874,0.004812080960300265
100,8.0,3734.1912231981764,1690.5671384439365,2482.908559999065,15.936798002939478,17.550965925421192,3533.9166922646486,3742.644092254186,360.35921464155945,381.64348602776545,0.9160371628239958,0.0378672396636324,0.022273425524356762,0.01751453292785059,0.004539954748440845
100,8.1,3733.064850189515,1690.385388348903,2480.751945862544,16.0485255599928,17.66861936124066,3521.1919188111387,3728.9965950288756,359.0616488618579,380.25182860904346,0.9153658918665271,0.033994077276657104,0.023207467616109204,0.02124583772333082,0.004260327181819989
100,8.2,3731.5997507521843,1689.9625084610368,2477.298219135276,16.15868471165991,17.78200641457602,3508.573377281388,3715.364931593792,357.7749157236557,378.8617857875821,0.9141484958733047,0.0306254597758806,0.02394691029037193,0.02523355566102958,0.003981770495676669
100,8.3,3729.818757924901,1689.3142574365443,2472.8021882761445,16.267310858699037,17.891651889574973,3496.0645261456707,3701.774090010833,356.4993678927739,377.4759056365663,0.9124840671834279,0.027682674164535726,0.024510142965415493,0.029433476211271077,0.0037100602817447246
100,8.4,3727.743484625985,1688.455608068504,2467.4677834264253,16.37443907604133,17.99799396901245,3483.668368808222,3688.244581704193,355.2353116312117,376.0962797391763,0.9104539495863042,0.025099317098205842,0.024916632091297356,0.033806921837549464,0.00344886412050846
100,8.5,3725.394338303597,1687.4007490902254,2461.4565401531336,16.480103990893742,18.101394359257228,3471.3874756198625,3674.793048657848,353.9830090418097,374.7246051054997,0.9081241859008768,0.022820210926415622,0.025185281876557355,0.03832079194378878,0.0032003406360489274
100,8.6,3722.7905525912556,1686.163096584764,2454.896003572048,16.584339660260024,18.202150626179435,3459.2240128078156,3661.432866698884,352.7426810182698,373.3622456903106,0.9055481899617324,0.020799811545801856,0.02533361699715388,0.0429470943188318,0.0029656050281095104
100,8.7,3719.950216358188,1684.7553077556138,2447.887004013986,16.687179486568624,18.300507999142226,3447.179766033035,3648.1746846165606,351.5145096473347,372.0102873679147,0.9027691904535785,0.019000578124417054,0.025377456742308294,0.04766229028289262,0.0027450693760980396
100,8.8,3716.8903161228136,1683.1893030533174,2440.509576435948,16.788656144298823,18.396669575695324,3435.2561685679807,3635.026893313746,350.2986410821209,370.66958577228166,0.8998222916596496,0.017391507911595418,0.025330862399465602,0.05244662154467326,0.0025386831603729934
100,8.9,3713.626776544682,1681.4762881961665,2432.827616495266,16.88880151631142,18.490804725935803,3423.454326702866,3621.996020900915,349.095188132835,369.34080658542064,0.8967361430907241,0.015946897680479008,0.02520622358814385,0.05728349359058654,0.002346099715855429
100,9.0,3710.1745061884967,1679.626781838102,2424.8924787010415,16.98764666214629,18.583055842768285,3411.775044669231,3609.0870586526353,347.90423280827105,368.0244587756915,0.893534264760118,0.014645329582239658,0.025014406212108566,0.06215894172776264,0.002166789869226567
100,9.1,3706.5474475137776,1677.6506463550963,2416.745745067424,17.08522177335448,18.67354368054892,3400.2188500744105,3596.303735050231,346.7258289094044,366.72092254238004,0.8902360868116959,0.013468855230906959,0.024764920675102005,0.06706118242844758,0.0020001189161332643
100,9.2,3702.7586223447624,1675.5571102340953,2408.4213378537515,17.181556170002988,18.762371574190432,3388.786020744502,3583.6487348411238,345.5600047666127,365.43047165353346,0.8868577648749294,0.012402343414988807,0.024466087203086948,0.07198024220229614,0.0018453981079740963
100,9.3,3698.8201825399615,1673.354808738126,2399.9471477509746,17.276678279481377,18.84962875007232,3377.4766016863973,3571.123884770943,344.40676496932156,364.1532923853653,0.8834128170355775,0.011432961086630338,0.02412518944477963,0.07690765323329476,0.0017019189321229118
100,9.4,3694.7434587181187,1671.0518094042382,2391.3462836920635,17.37061563886463,18.935392942755346,3366.290431086293,3558.7303035415625,343.2660930171153,362.88949881371957,0.8799126247076396,0.010549759440184046,0.02374861129702085,0.08183620449534706,0.00156897549114102
100,9.5,3690.5390081356627,1668.6556444498863,2382.6380405458203,17.463394899856446,19.019732464839073,3355.2271596899513,3546.468526131339,342.1379532959728,361.63914549120636,0.8763668274290144,0.00974334323451215,0.023341956705706417,0.08675973832930217,0.0014458788495739904
100,9.6,3686.2166601383547,1666.1733409263395,2373.83865044458,17.555041842255473,19.102707854370426,3344.286269181591,3534.338605568682,341.0222929523936,360.40223782521883,0.8727836359999579,0.009005605470921834,0.02291015314687417,0.09167298389890491,0.0013319658991600438
100,9.7,3681.7855626652563,1663.6114507999966,2364.9618737065953,17.645581382801208,19.18437318807943,3333.4670910903087,3522.3401994174055,339.91904382131605,359.17874089698375,0.8691700816422216,0.00832951373074625,0.022457540756770335,0.09657142042841856,0.0012266045591821319
100,9.8,3677.2542260057794,1660.9760803770375,2356.0194615775813,17.73503759753011,19.26477713983765,3322.768823297767,3510.4726398645953,338.8281241094326,357.9685866085356,0.8655322161851834,0.007708936968821052,0.02198794842803591,0.10145116448863432,0.0011291964498773184
100,9.9,3672.6305613736213,1658.2729170755476,2347.021520326508,17.823433749282444,19.343963838344187,3312.1905435864446,3498.734990575192,337.7494397767275,356.7716794802703,0.8618752738205918,0.007138504384734792,0.02150475870706463,0.10630887673673577,0.0010391778860040141
200,2.0,2076.182502262009,571.5249449915249,571.9500631436528,6.047480830442391,6.048000002373526,4170.745170211013,4171.734831292582,425.2976470263559,425.3985643713789,0.2520157511327912,0.7479842488672088,1.0578182647322181e-23,5.093545951955581e-41,4.606894509145661e-18
200,2.1,2146.165023053282,599.7837403407967,600.4490666377257,6.248776819150999,6.249600001148162,4185.166467781247,4186.617657874698,426.7682101208106,426.9161903274511,0.2646165386054229,0.7353834613945772,1.9048590021770926e-22,7.673451071441546e-39,4.095837766284436e-17
200,2.2,2214.630438738574,628.264417475016,629.2696547028926,6.449940429185768,6.4512000005000445,4197.812030817727,4199.870606028881,428.0576986858639,428.26761493770874,0.27721732611413497,0.7227826738858648,2.727827317858028e-21,7.79580510133582e-37,3.05431261979418e-16
200,2.3,2281.5930353536505,656.9204904292642,658.3924699580145,6.650932563260692,6.652800000186411,4208.807003417272,4211.643002120193,429.17887386796434,429.46806525369965,0.2898181136437535,0.7101818863562446,3.183777526761967e-20,5.571707258017802e-35,1.946842752291178e-15
200,2.4,2347.0601954418653,685.6999835970663,687.7958862173878,6.8517081659682395,6.85440000005467,4218.259392875239,4222.066272795959,430.14274934613144,430.5309430637332,0.3024189011847416,0.6975810988152477,3.093150894981917e-19,2.9049202923424635e-33,1.0780519459354272e-14
200,2.5,2411.0335309839925,714.5469348260274,717.4570434459458,7.05221650872389,7.056000000011513,4226.263523091523,4231.256610319385,430.9589434813645,431.4680966812709,0.31501968873126845,0.684980311268679,2.547616624579673e-18,1.140154709946096e-31,5.2594845917125074e-14
200,2.6,2473.5101298127965,743.4029985766731,747.3528880483223,7.252401681268218,7.257600000001128,4232.90291078254,4239.317136308017,431.63597260864213,432.29004158484474,0.32762047627985247,0.6723795237199187,1.807542887284562e-17,3.462825059420336e-30,2.2886324718664055e-13
200,2.7,2534.483850217768,772.2090546633448,777.461171151272,7.452203264832892,7.459199999997324,4238.252632614238,4246.33967098219,432.18149241731254,433.00614083119007,0.3402212638288785,0.6597787361702235,1.1204436391060335e-16,8.338249867302638e-29,8.979217097430733e-13
200,2.8,2593.9465999458066,800.9067223807192,807.761361674709,7.651557149861825,7.6607999999888,4242.381244007964,4252.406190665612,432.6024936148393,433.62475367894353,0.35282205137771255,0.64717794861908,6.1443613883766e-16,1.626507527310316e-27,3.2070114860420317e-12
200,2.9,2651.8895406921242,829.4396917725746,838.2354385125958,7.850396452005911,7.862399999964567,4245.352302122227,4257.590038801155,432.9054572277207,434.1533590778865,0.36542283892587807,0.634577161063602,3.0144347256872275e-15,2.620194264958097e-26,1.051680617950531e-11
200,3.0,2708.304167416984,857.7548057582862,868.868537665812,8.048652474836885,8.06399999989293,4247.225540387508,4261.9569410506,433.09647437070845,434.59865918031136,0.37802362647196036,0.6219763734961165,1.3363987700399572e-14,3.546577247472003e-25,3.190995509179656e-11
200,3.1,2763.183223231569,885.8028543099624,899.6494418685163,8.246255667008038,8.265599999794341,4248.0577392116265,4265.565864427609,433.18133503404596,434.9666669482045,0.3906244140186548,0.609375585891086,5.402483338885636e-14,4.0967759650042545e-24,9.020534532416343e-11
200,3.2,2816.5214240640844,913.5390662392942,930.5709089674141,8.443136525273417,8.467199998986866,4247.903339671407,4268.469753978125,433.1655906626021,435.26278127374025,0.40322520152664754,0.5967747982340871,2.0078187291687604e-13,4.0957843464452997e-23,2.3906452487447983e-10
200,3.3,2868.3159816221714,940.9233110673501,961.629860149439,8.639226402240006,8.668799997407243,4246.814843926466,4270.716159453788,433.05459498671473,435.49185088218593,0.41582598899925066,0.584174010402707,6.910976672131234e-13,3.589387574819376e-22,5.97351135770988e-10
200,3.4,2918.5669268407996,967.9200414324479,992.8274156270115,8.834458187842078,8.870399993714988,4244.843045997422,4272.347795718152,432.85352755501856,435.6582314774314,0.42842677636774473,0.5715732222155456,2.2179288169324935e-12,2.7893333652105935e-21,1.4144917993472655e-09
200,3.5,2967.2772478319966,994.4980198119378,1024.1478949959867,9.028766844969132,9.071999985509292,4242.037133647549,4273.403172719385,432.56740412348245,435.7658499813275,0.4410275635115937,0.558972433294508,6.672511934973432e-12,1.940006892303013e-20,3.187225920444471e-09
200,3.6,3014.4528654532605,1020.6153588349263,1055.5426470551072,9.22208979110887,9.273599968127693,4238.444787904816,4273.918112206726,432.20108680383373,435.8183591957219,0.45362835019395864,0.5463716429333478,1.8890151667126866e-11,1.2156329652593184e-19,6.8538035042259184e-09
200,3.7,3060.1024754985397,1046.2139893516996,1087.0016671178944,9.414367128209538,9.475199932856224,4234.112677535034,4273.925655583196,431.7593344857861,435.81912840605065,0.4662291359664691,0.5337708498665679,5.0564622793648155e-11,6.919146442904321e-19,1.4116398506134204e-08
200,3.8,3104.2372893405286,1071.266355260713,1118.517407354319,9.605541731425065,9.676799864013853,4229.085968436951,4273.455853844407,431.2467528092622,435.7712219610578,0.4788299200106385,0.5211700519211888,1.2853097104037644e-10,3.604180850846992e-18,2.7939641582753075e-08
200,3.9,3146.8707048418783,1095.7491186323102,1150.0830670899343,9.795559213641408,9.87839973504841,4223.407883552549,4272.536069578222,430.6677492877332,435.6774300681907,0.4914307009253124,0.5085692454646001,3.1147584468935216e-10,1.729865609784936e-17,5.3298611727984245e-08
200,4.0,3188.0179372454227,1119.641950447203,1181.6925792173536,9.984367786628756,10.079999501052415,4217.119592224411,4271.191233348867,430.0265220258101,435.54029493750335,0.5040314762968422,0.49596842472012154,7.221780638859303e-10,7.697459051449399e-17,9.826085782254679e-08
200,4.1,3227.695636161625,1142.9272550119806,1213.3405877318012,10.17191804157252,10.28159908952577,4210.260117979089,4269.444071806928,429.3270503157642,435.3621340424027,0.5166322421611457,0.48336758073139907,1.6072183881683074e-09,3.1933703848181063e-16,1.7550023563688143e-07
200,4.2,3265.921510407789,1165.5898795196892,1245.0224343353916,10.358162671960493,10.483198386668391,4202.866274166366,4267.315296242045,428.5730880745582,435.1450593466725,0.529232992176508,0.4707667000298207,3.4434881377829753e-09,1.2414881541934313e-15,3.0435017907263377e-07
200,4.3,3302.713977807358,1187.6168234683591,1276.734129507291,10.543056160839756,10.684797218583292,4194.9726319936735,4264.823776748846,427.76816058426414,434.8909950644559,0.5418337164471363,0.45816576292238814,7.121742846146649e-09,4.5442445645019675e-15,5.135087185698985e-07
200,4.4,3338.0918526654286,1208.9969599386584,1308.472334748045,10.726554452651023,10.886395325602315,4186.61152233151,4261.986681955591,426.91556467616465,434.6016919086121,0.5544343998496838,0.44556474139131086,1.4253096589695976e-08,1.572792899468528e-14,8.445058631066429e-07
200,4.5,3372.0740796148634,1229.720778031601,1340.2343360498287,10.908614627667692,11.087992328763812,4177.813070305743,4258.819604085684,426.0183722581864,434.2787398434413,0.5670350197449392,0.4329635965546699,2.7666190667756752e-08,5.1675584361044875e-14,1.3560340575424551e-06
200,4.6,3404.6795191463398,1249.7801533305912,1372.0180155011035,11.089194594707296,11.289587686337198,4168.6052601094,4255.336665270593,425.0794369238629,433.9235789255855,0.5796355428568725,0.4203622757265919,5.219254781064552e-08,1.617636020344363e-13,2.129223560350712e-06
200,4.7,3435.9267873524927,1269.1681510604017,1403.8218191224273,11.268252815483066,11.491180638501945,4159.014026516662,4251.550608266588,424.10140328416554,433.53750855456127,0.5922359210753666,0.40776070913026663,9.587741845837142e-08,4.84076102481177e-13,3.27391571784493e-06
200,4.8,3465.83415022019,1287.8788647760875,1435.6447201985793,11.44574807180701,11.69277013799033,4149.063369084774,4247.472873300411,423.08671861285706,433.1216953088375,0.6048360858687664,0.3951588063743009,1.7180572306771586e-07,1.3890907150307792e-12,4.935947801235703e-06
200,4.9,3494.4194711218083,1305.9072918742336,1467.4861772892293,11.621639284865376,11.894354764220811,4138.775484890763,4243.113662469008,422.0376463818698,432.6771795127804,0.6174359409078473,0.3825564528696113,3.0080048382847223e-07,3.833367425791492e-12,7.305412958890964e-06
200,5.0,3521.7002088470417,1323.2492459640405,1499.346085983226,11.795885393990446,12.095932618131881,4128.170915685346,4238.4819928104,420.95628126682874,432.2048806483764,0.6300353523972687,0.3699535064435689,5.153380709386324e-07,1.0200559555362716e-11,1.0625797630233151e-05
200,5.1,3547.6934625580393,1339.901305085959,1531.224723258365,11.96844530062314,12.297501194460873,4117.268705581293,4233.585738944225,419.8445652267893,431.705601703357,0.6426341364724137,0.3573497945077929,8.651351929161542e-07,2.6238757254650735e-11,1.5203826050211672e-05
200,5.2,3572.4160589627763,1355.8607937894446,1563.1226828268461,12.139277881636453,12.499057227639915,4106.086565414277,4228.431665715692,418.7043042643795,431.1800324999559,0.6552320428454355,0.3447451122538677,1.4250025529154767e-06,6.539577618095546e-11,2.1419756443434837e-05
200,5.3,3595.8846773895148,1371.1257967206352,1595.0408002541776,12.308342073782084,12.700596506684418,4094.6410409204173,4223.025451971003,417.537185575137,430.62875211932754,0.6678287336592199,0.3321392224956662,2.3057368284650884e-06,1.5826751722294295e-10,2.973777506720965e-05
200,5.4,3618.1160055569935,1385.6951992403524,1626.9800642322239,12.475597030627831,12.902113653292771,4082.947680939236,4217.371704391602,416.3447946994372,430.05223031224756,0.6804237562126059,0.3195318579594225,3.6690456067324844e-06,3.727022928712416e-10,4.071601956050377e-05
200,5.5,3639.12692101951,1399.568755382543,1658.941511703624,12.64100234969938,13.103601855937471,4071.021200539839,4211.473962497765,415.1286321567344,429.45082800933704,0.6930165078445278,0.30692272704081713,5.747781767426379e-06,8.556648243984062e-10,5.5015629888920754e-05
200,5.6,3658.9346907450463,1412.7471669348242,1690.9261019541161,12.804518366284798,13.305052550518768,4058.8756447656056,4205.3346940562105,413.89013014287303,428.8247968527694,0.7056061907566243,0.29431152434026486,8.873121180758492e-06,1.9187423156051806e-09,7.340806751694201e-05
200,5.7,3677.5571811441428,1425.232187235706,1722.9345634486783,12.966106507732379,13.506455035224674,4046.5245351652,4198.95528024561,412.63066747209297,428.17427768357294,0.7181917538850037,0.2816979476588849,1.351077289096496e-05,4.2098235224975335e-09,9.677975506830369e-05
200,5.8,3695.01307091466,1437.0267252772392,1754.967205097786,13.125729699778116,13.707796002998522,4033.981011636582,4192.335989791539,411.35158404109274,427.4992979041303,0.730771818017261,0.26908172364124844,2.030889437396355e-05,9.052678082992755e-09,0.00012613286014808388
200,5.9,3711.322058195155,1448.1349552432785,1787.02368022846,13.28335281352373,13.909058968918725,4021.257958020938,4185.475940770931,410.0541936360468,426.7997675833165,0.7433445790834315,0.25646264494551,3.0161136825187768e-05,1.911008415324313e-08,0.0001625807649814311
200,6.0,3726.505053570931,1458.5624213665278,1819.102686672173,13.438943139445906,14.110223560812635,4008.3681121710038,4178.373048288437,408.7397951564504,426.0754741209727,0.7559076827484782,0.24384062281246888,4.428922213372025e-05,3.96650128425197e-08,0.00020733641025050346
